#serial-number;device-position;device-identification;created;value-data-count;manufacturer;version;device-type;access-number;status;signature;fabrication-no,,inst-value,0,0,0;datetime,,inst-value,0,0,0;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume,m3,inst-value,0,0,1;date,,inst-value,0,0,1;volume,m3,inst-value,0,0,2;date,,inst-value,0,0,2;volume,m3,inst-value,0,0,3;date,,inst-value,0,0,3;volume,m3,inst-value,0,0,4;date,,inst-value,0,0,4;volume,m3,inst-value,0,0,5;date,,inst-value,0,0,5;volume,m3,inst-value,0,0,6;date,,inst-value,0,0,6;volume,m3,inst-value,0,0,7;date,,inst-value,0,0,7;volume,m3,inst-value,0,0,8;date,,inst-value,0,0,8;volume,m3,inst-value,0,0,9;date,,inst-value,0,0,9;volume,m3,inst-value,0,0,10;date,,inst-value,0,0,10;volume,m3,inst-value,0,0,11;date,,inst-value,0,0,11;volume,m3,inst-value,0,0,12;date,,inst-value,0,0,12;volume,m3,inst-value,0,0,13;date,,inst-value,0,0,13;date future-value,,inst-value,0,0,0;storage-interval,month(s),inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;fw-version,,inst-value,0,0,0;other-sw-version,,inst-value,0,0,0
#serial-number;device-position;device-identification;created;value-data-count;manufacturer;version;device-type;access-number;status;signature;fabrication-no,,inst-value,0,0,0;datetime,,inst-value,0,0,0;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume,m3,inst-value,0,0,1;date,,inst-value,0,0,1;volume,m3,inst-value,0,0,2;date,,inst-value,0,0,2;volume,m3,inst-value,0,0,3;date,,inst-value,0,0,3;volume,m3,inst-value,0,0,4;date,,inst-value,0,0,4;volume,m3,inst-value,0,0,5;date,,inst-value,0,0,5;volume,m3,inst-value,0,0,6;date,,inst-value,0,0,6;volume,m3,inst-value,0,0,7;date,,inst-value,0,0,7;volume,m3,inst-value,0,0,8;date,,inst-value,0,0,8;volume,m3,inst-value,0,0,9;date,,inst-value,0,0,9;volume,m3,inst-value,0,0,10;date,,inst-value,0,0,10;volume,m3,inst-value,0,0,11;date,,inst-value,0,0,11;volume,m3,inst-value,0,0,12;date,,inst-value,0,0,12;volume,m3,inst-value,0,0,13;date,,inst-value,0,0,13;date future-value,,inst-value,0,0,0;storage-interval,month(s),inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;fw-version,,inst-value,0,0,0;other-sw-version,,inst-value,0,0,0
0016046347;;24024849;2026-02-22 00:00:00;00;MAD;51;water;230;0;0;0;2026-02-22 08:39:00;0.602;0.000;0.171;2026-01-01 00:00:00;0.171;2026-01-31 00:00:00;0.000;2015-02-28 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.053;2025-09-30 00:00:00;0.117;2025-10-31 00:00:00;0.137;2025-11-30 00:00:00;0.171;2025-12-31 00:00:00;2027-01-01 00:00:00;12;8;772;24890
0016046347;;24024849;2026-02-22 01:00:00;00;MAD;51;water;231;0;0;0;2026-02-22 09:39:00;0.602;0.000;0.171;2026-01-01 00:00:00;0.171;2026-01-31 00:00:00;0.000;2015-02-28 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.053;2025-09-30 00:00:00;0.117;2025-10-31 00:00:00;0.137;2025-11-30 00:00:00;0.171;2025-12-31 00:00:00;2027-01-01 00:00:00;12;8;772;24890
0016046347;;24024849;2026-02-22 02:00:00;00;MAD;51;water;232;0;0;0;2026-02-22 10:39:00;0.608;0.000;0.171;2026-01-01 00:00:00;0.171;2026-01-31 00:00:00;0.000;2015-02-28 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.053;2025-09-30 00:00:00;0.117;2025-10-31 00:00:00;0.137;2025-11-30 00:00:00;0.171;2025-12-31 00:00:00;2027-01-01 00:00:00;12;8;772;24890
0016046347;;24024849;2026-02-22 03:00:00;00;MAD;51;water;233;0;0;0;2026-02-22 11:39:00;0.608;0.000;0.171;2026-01-01 00:00:00;0.171;2026-01-31 00:00:00;0.000;2015-02-28 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.053;2025-09-30 00:00:00;0.117;2025-10-31 00:00:00;0.137;2025-11-30 00:00:00;0.171;2025-12-31 00:00:00;2027-01-01 00:00:00;12;8;772;24890
0016046347;;24024849;2026-02-22 04:00:00;00;MAD;51;water;234;0;0;0;2026-02-22 12:39:00;0.608;0.000;0.171;2026-01-01 00:00:00;0.171;2026-01-31 00:00:00;0.000;2015-02-28 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.053;2025-09-30 00:00:00;0.117;2025-10-31 00:00:00;0.137;2025-11-30 00:00:00;0.171;2025-12-31 00:00:00;2027-01-01 00:00:00;12;8;772;24890
#serial-number;device-position;device-identification;created;value-data-count;manufacturer;version;device-type;access-number;status;signature;fabrication-no,,inst-value,0,0,0;datetime,,inst-value,0,0,0;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume,m3,inst-value,0,0,1;date,,inst-value,0,0,1;volume,m3,inst-value,0,0,2;date,,inst-value,0,0,2;volume,m3,inst-value,0,0,3;date,,inst-value,0,0,3;volume,m3,inst-value,0,0,4;date,,inst-value,0,0,4;volume,m3,inst-value,0,0,5;date,,inst-value,0,0,5;volume,m3,inst-value,0,0,6;date,,inst-value,0,0,6;volume,m3,inst-value,0,0,7;date,,inst-value,0,0,7;volume,m3,inst-value,0,0,8;date,,inst-value,0,0,8;volume,m3,inst-value,0,0,9;date,,inst-value,0,0,9;volume,m3,inst-value,0,0,10;date,,inst-value,0,0,10;volume,m3,inst-value,0,0,11;date,,inst-value,0,0,11;volume,m3,inst-value,0,0,12;date,,inst-value,0,0,12;volume,m3,inst-value,0,0,13;date,,inst-value,0,0,13;date future-value,,inst-value,0,0,0;storage-interval,month(s),inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;fw-version,,inst-value,0,0,0;other-sw-version,,inst-value,0,0,0
0016046347;;24024850;2026-02-22 00:00:00;00;MAD;51;water;230;0;0;0;2026-02-22 08:38:00;0.419;0.000;0.136;2026-01-01 00:00:00;0.136;2026-01-31 00:00:00;0.000;2015-02-28 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.014;2025-09-30 00:00:00;0.060;2025-10-31 00:00:00;0.064;2025-11-30 00:00:00;0.136;2025-12-31 00:00:00;2027-01-01 00:00:00;12;8;772;24890
0016046347;;24024850;2026-02-22 01:00:00;00;MAD;51;water;231;0;0;0;2026-02-22 09:38:00;0.419;0.000;0.136;2026-01-01 00:00:00;0.136;2026-01-31 00:00:00;0.000;2015-02-28 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.014;2025-09-30 00:00:00;0.060;2025-10-31 00:00:00;0.064;2025-11-30 00:00:00;0.136;2025-12-31 00:00:00;2027-01-01 00:00:00;12;8;772;24890
0016046347;;24024850;2026-02-22 02:00:00;00;MAD;51;water;232;0;0;0;2026-02-22 10:38:00;0.420;0.000;0.136;2026-01-01 00:00:00;0.136;2026-01-31 00:00:00;0.000;2015-02-28 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.014;2025-09-30 00:00:00;0.060;2025-10-31 00:00:00;0.064;2025-11-30 00:00:00;0.136;2025-12-31 00:00:00;2027-01-01 00:00:00;12;8;772;24890
0016046347;;24024850;2026-02-22 03:00:00;00;MAD;51;water;233;0;0;0;2026-02-22 11:38:00;0.420;0.000;0.136;2026-01-01 00:00:00;0.136;2026-01-31 00:00:00;0.000;2015-02-28 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.014;2025-09-30 00:00:00;0.060;2025-10-31 00:00:00;0.064;2025-11-30 00:00:00;0.136;2025-12-31 00:00:00;2027-01-01 00:00:00;12;8;772;24890
0016046347;;24024850;2026-02-22 04:00:00;00;MAD;51;water;234;0;0;0;2026-02-22 12:38:00;0.420;0.000;0.136;2026-01-01 00:00:00;0.136;2026-01-31 00:00:00;0.000;2015-02-28 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.014;2025-09-30 00:00:00;0.060;2025-10-31 00:00:00;0.064;2025-11-30 00:00:00;0.136;2025-12-31 00:00:00;2027-01-01 00:00:00;12;8;772;24890
#serial-number;device-position;device-identification;created;value-data-count;manufacturer;version;device-type;access-number;status;signature;fabrication-no,,inst-value,0,0,0;datetime,,inst-value,0,0,0;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume,m3,inst-value,0,0,1;date,,inst-value,0,0,1;volume,m3,inst-value,0,0,2;date,,inst-value,0,0,2;volume,m3,inst-value,0,0,3;date,,inst-value,0,0,3;volume,m3,inst-value,0,0,4;date,,inst-value,0,0,4;volume,m3,inst-value,0,0,5;date,,inst-value,0,0,5;volume,m3,inst-value,0,0,6;date,,inst-value,0,0,6;volume,m3,inst-value,0,0,7;date,,inst-value,0,0,7;volume,m3,inst-value,0,0,8;date,,inst-value,0,0,8;volume,m3,inst-value,0,0,9;date,,inst-value,0,0,9;volume,m3,inst-value,0,0,10;date,,inst-value,0,0,10;volume,m3,inst-value,0,0,11;date,,inst-value,0,0,11;volume,m3,inst-value,0,0,12;date,,inst-value,0,0,12;volume,m3,inst-value,0,0,13;date,,inst-value,0,0,13;date future-value,,inst-value,0,0,0;storage-interval,month(s),inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;fw-version,,inst-value,0,0,0;other-sw-version,,inst-value,0,0,0
0016046347;;24025226;2026-02-22 00:00:00;00;MAD;51;water;230;0;0;0;2026-02-22 08:32:00;23.748;0.000;20.752;2026-01-01 00:00:00;21.737;2026-01-31 00:00:00;0.000;2015-02-28 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.094;2025-09-30 00:00:00;0.241;2025-10-31 00:00:00;17.042;2025-11-30 00:00:00;20.752;2025-12-31 00:00:00;2027-01-01 00:00:00;12;72;772;24890
0016046347;;24025226;2026-02-22 01:00:00;00;MAD;51;water;231;0;0;0;2026-02-22 09:32:00;23.748;0.000;20.752;2026-01-01 00:00:00;21.737;2026-01-31 00:00:00;0.000;2015-02-28 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.094;2025-09-30 00:00:00;0.241;2025-10-31 00:00:00;17.042;2025-11-30 00:00:00;20.752;2025-12-31 00:00:00;2027-01-01 00:00:00;12;72;772;24890
0016046347;;24025226;2026-02-22 02:00:00;00;MAD;51;water;232;0;0;0;2026-02-22 10:32:00;23.748;0.000;20.752;2026-01-01 00:00:00;21.737;2026-01-31 00:00:00;0.000;2015-02-28 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.094;2025-09-30 00:00:00;0.241;2025-10-31 00:00:00;17.042;2025-11-30 00:00:00;20.752;2025-12-31 00:00:00;2027-01-01 00:00:00;12;72;772;24890
0016046347;;24025226;2026-02-22 03:00:00;00;MAD;51;water;233;0;0;0;2026-02-22 11:32:00;23.748;0.000;20.752;2026-01-01 00:00:00;21.737;2026-01-31 00:00:00;0.000;2015-02-28 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.094;2025-09-30 00:00:00;0.241;2025-10-31 00:00:00;17.042;2025-11-30 00:00:00;20.752;2025-12-31 00:00:00;2027-01-01 00:00:00;12;72;772;24890
0016046347;;24025226;2026-02-22 04:00:00;00;MAD;51;water;234;0;0;0;2026-02-22 12:32:00;23.748;0.000;20.752;2026-01-01 00:00:00;21.737;2026-01-31 00:00:00;0.000;2015-02-28 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.094;2025-09-30 00:00:00;0.241;2025-10-31 00:00:00;17.042;2025-11-30 00:00:00;20.752;2025-12-31 00:00:00;2027-01-01 00:00:00;12;72;772;24890
#serial-number;device-position;device-identification;created;value-data-count;manufacturer;version;device-type;access-number;status;signature;fabrication-no,,inst-value,0,0,0;datetime,,inst-value,0,0,0;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume,m3,inst-value,0,0,1;date,,inst-value,0,0,1;volume,m3,inst-value,0,0,2;date,,inst-value,0,0,2;volume,m3,inst-value,0,0,3;date,,inst-value,0,0,3;volume,m3,inst-value,0,0,4;date,,inst-value,0,0,4;volume,m3,inst-value,0,0,5;date,,inst-value,0,0,5;volume,m3,inst-value,0,0,6;date,,inst-value,0,0,6;volume,m3,inst-value,0,0,7;date,,inst-value,0,0,7;volume,m3,inst-value,0,0,8;date,,inst-value,0,0,8;volume,m3,inst-value,0,0,9;date,,inst-value,0,0,9;volume,m3,inst-value,0,0,10;date,,inst-value,0,0,10;volume,m3,inst-value,0,0,11;date,,inst-value,0,0,11;volume,m3,inst-value,0,0,12;date,,inst-value,0,0,12;volume,m3,inst-value,0,0,13;date,,inst-value,0,0,13;date future-value,,inst-value,0,0,0;storage-interval,month(s),inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;fw-version,,inst-value,0,0,0;other-sw-version,,inst-value,0,0,0
0016046347;;24063616;2026-02-22 00:00:00;00;MAD;51;water;233;0;0;0;2026-02-22 08:38:00;7.729;0.000;3.386;2026-01-01 00:00:00;5.940;2026-01-31 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.045;2025-09-30 00:00:00;0.299;2025-10-31 00:00:00;0.505;2025-11-30 00:00:00;3.342;2025-12-31 00:00:00;2027-01-01 00:00:00;12;0;788;24890
0016046347;;24063616;2026-02-22 01:00:00;00;MAD;51;water;234;0;0;0;2026-02-22 09:38:00;7.739;0.000;3.386;2026-01-01 00:00:00;5.940;2026-01-31 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.045;2025-09-30 00:00:00;0.299;2025-10-31 00:00:00;0.505;2025-11-30 00:00:00;3.342;2025-12-31 00:00:00;2027-01-01 00:00:00;12;0;788;24890
0016046347;;24063616;2026-02-22 02:00:00;00;MAD;51;water;235;0;0;0;2026-02-22 10:38:00;7.739;0.000;3.386;2026-01-01 00:00:00;5.940;2026-01-31 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.045;2025-09-30 00:00:00;0.299;2025-10-31 00:00:00;0.505;2025-11-30 00:00:00;3.342;2025-12-31 00:00:00;2027-01-01 00:00:00;12;0;788;24890
0016046347;;24063616;2026-02-22 03:00:00;00;MAD;51;water;236;0;0;0;2026-02-22 11:38:00;7.739;0.000;3.386;2026-01-01 00:00:00;5.940;2026-01-31 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.045;2025-09-30 00:00:00;0.299;2025-10-31 00:00:00;0.505;2025-11-30 00:00:00;3.342;2025-12-31 00:00:00;2027-01-01 00:00:00;12;0;788;24890
0016046347;;24063616;2026-02-22 04:00:00;00;MAD;51;water;237;0;0;0;2026-02-22 12:38:00;7.743;0.000;3.386;2026-01-01 00:00:00;5.940;2026-01-31 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.045;2025-09-30 00:00:00;0.299;2025-10-31 00:00:00;0.505;2025-11-30 00:00:00;3.342;2025-12-31 00:00:00;2027-01-01 00:00:00;12;0;788;24890
#serial-number;device-position;device-identification;created;value-data-count;manufacturer;version;device-type;access-number;status;signature;fabrication-no,,inst-value,0,0,0;datetime,,inst-value,0,0,0;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume,m3,inst-value,0,0,1;date,,inst-value,0,0,1;volume,m3,inst-value,0,0,2;date,,inst-value,0,0,2;volume,m3,inst-value,0,0,3;date,,inst-value,0,0,3;volume,m3,inst-value,0,0,4;date,,inst-value,0,0,4;volume,m3,inst-value,0,0,5;date,,inst-value,0,0,5;volume,m3,inst-value,0,0,6;date,,inst-value,0,0,6;volume,m3,inst-value,0,0,7;date,,inst-value,0,0,7;volume,m3,inst-value,0,0,8;date,,inst-value,0,0,8;volume,m3,inst-value,0,0,9;date,,inst-value,0,0,9;volume,m3,inst-value,0,0,10;date,,inst-value,0,0,10;volume,m3,inst-value,0,0,11;date,,inst-value,0,0,11;volume,m3,inst-value,0,0,12;date,,inst-value,0,0,12;volume,m3,inst-value,0,0,13;date,,inst-value,0,0,13;date future-value,,inst-value,0,0,0;storage-interval,month(s),inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;fw-version,,inst-value,0,0,0;other-sw-version,,inst-value,0,0,0
0016046347;;24063620;2026-02-22 00:00:00;00;MAD;51;water;233;0;0;0;2026-02-22 08:36:00;2.005;0.000;0.109;2026-01-01 00:00:00;0.217;2026-01-31 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.072;2025-09-30 00:00:00;0.046;2025-10-31 00:00:00;0.101;2025-11-30 00:00:00;0.109;2025-12-31 00:00:00;2027-01-01 00:00:00;12;8;788;24890
0016046347;;24063620;2026-02-22 01:00:00;00;MAD;51;water;234;0;0;0;2026-02-22 09:36:00;2.005;0.000;0.109;2026-01-01 00:00:00;0.217;2026-01-31 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.072;2025-09-30 00:00:00;0.046;2025-10-31 00:00:00;0.101;2025-11-30 00:00:00;0.109;2025-12-31 00:00:00;2027-01-01 00:00:00;12;8;788;24890
0016046347;;24063620;2026-02-22 02:00:00;00;MAD;51;water;235;0;0;0;2026-02-22 10:36:00;2.005;0.000;0.109;2026-01-01 00:00:00;0.217;2026-01-31 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.072;2025-09-30 00:00:00;0.046;2025-10-31 00:00:00;0.101;2025-11-30 00:00:00;0.109;2025-12-31 00:00:00;2027-01-01 00:00:00;12;8;788;24890
0016046347;;24063620;2026-02-22 03:00:00;00;MAD;51;water;236;0;0;0;2026-02-22 11:36:00;2.005;0.000;0.109;2026-01-01 00:00:00;0.217;2026-01-31 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.072;2025-09-30 00:00:00;0.046;2025-10-31 00:00:00;0.101;2025-11-30 00:00:00;0.109;2025-12-31 00:00:00;2027-01-01 00:00:00;12;8;788;24890
0016046347;;24063620;2026-02-22 04:00:00;00;MAD;51;water;237;0;0;0;2026-02-22 12:36:00;2.005;0.000;0.109;2026-01-01 00:00:00;0.217;2026-01-31 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.072;2025-09-30 00:00:00;0.046;2025-10-31 00:00:00;0.101;2025-11-30 00:00:00;0.109;2025-12-31 00:00:00;2027-01-01 00:00:00;12;8;788;24890
#serial-number;device-position;device-identification;created;value-data-count;manufacturer;version;device-type;access-number;status;signature;fabrication-no,,inst-value,0,0,0;datetime,,inst-value,0,0,0;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume,m3,inst-value,0,0,1;date,,inst-value,0,0,1;volume,m3,inst-value,0,0,2;date,,inst-value,0,0,2;volume,m3,inst-value,0,0,3;date,,inst-value,0,0,3;volume,m3,inst-value,0,0,4;date,,inst-value,0,0,4;volume,m3,inst-value,0,0,5;date,,inst-value,0,0,5;volume,m3,inst-value,0,0,6;date,,inst-value,0,0,6;volume,m3,inst-value,0,0,7;date,,inst-value,0,0,7;volume,m3,inst-value,0,0,8;date,,inst-value,0,0,8;volume,m3,inst-value,0,0,9;date,,inst-value,0,0,9;volume,m3,inst-value,0,0,10;date,,inst-value,0,0,10;volume,m3,inst-value,0,0,11;date,,inst-value,0,0,11;volume,m3,inst-value,0,0,12;date,,inst-value,0,0,12;volume,m3,inst-value,0,0,13;date,,inst-value,0,0,13;date future-value,,inst-value,0,0,0;storage-interval,month(s),inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;fw-version,,inst-value,0,0,0;other-sw-version,,inst-value,0,0,0
0016046347;;24063630;2026-02-22 00:00:00;00;MAD;51;water;234;0;0;0;2026-02-22 08:38:00;0.131;0.000;0.130;2026-01-01 00:00:00;0.131;2026-01-31 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.119;2025-09-30 00:00:00;0.068;2025-10-31 00:00:00;0.115;2025-11-30 00:00:00;0.130;2025-12-31 00:00:00;2027-01-01 00:00:00;12;24;788;24890
0016046347;;24063630;2026-02-22 01:00:00;00;MAD;51;water;235;0;0;0;2026-02-22 09:38:00;0.131;0.000;0.130;2026-01-01 00:00:00;0.131;2026-01-31 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.119;2025-09-30 00:00:00;0.068;2025-10-31 00:00:00;0.115;2025-11-30 00:00:00;0.130;2025-12-31 00:00:00;2027-01-01 00:00:00;12;24;788;24890
0016046347;;24063630;2026-02-22 02:00:00;00;MAD;51;water;236;0;0;0;2026-02-22 10:38:00;0.131;0.000;0.130;2026-01-01 00:00:00;0.131;2026-01-31 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.119;2025-09-30 00:00:00;0.068;2025-10-31 00:00:00;0.115;2025-11-30 00:00:00;0.130;2025-12-31 00:00:00;2027-01-01 00:00:00;12;24;788;24890
0016046347;;24063630;2026-02-22 03:00:00;00;MAD;51;water;237;0;0;0;2026-02-22 11:38:00;0.131;0.000;0.130;2026-01-01 00:00:00;0.131;2026-01-31 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.119;2025-09-30 00:00:00;0.068;2025-10-31 00:00:00;0.115;2025-11-30 00:00:00;0.130;2025-12-31 00:00:00;2027-01-01 00:00:00;12;24;788;24890
0016046347;;24063630;2026-02-22 04:00:00;00;MAD;51;water;238;0;0;0;2026-02-22 12:38:00;0.131;0.000;0.130;2026-01-01 00:00:00;0.131;2026-01-31 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.000;2000-01-01 00:00:00;0.119;2025-09-30 00:00:00;0.068;2025-10-31 00:00:00;0.115;2025-11-30 00:00:00;0.130;2025-12-31 00:00:00;2027-01-01 00:00:00;12;24;788;24890
